"","Gene","avg_fold_changes"
"15018","SHC3",0.0400810382112356
"15019","ZNF44",0.0400794184774901
"15020","hsa-mir-744",0.0400746943933006
"15021","BLMH",0.0400574737330227
"15022","hsa-mir-3156-3",0.0400256707956671
"15023","METTL1",0.0400193663999853
"15024","TNNI3",0.040017157714321
"15025","NUP107",0.0400169703643533
"15026","hsa-mir-4281",0.0400034258838
"15027","FBXO17",0.0400023388705693
"15028","TMBIM6",0.0399894953157931
"15029","TTLL7",0.039988862372707
"15030","NECAP1",0.0399801519774447
"15031","SIX4",0.0399786578498829
"15032","GALNT13",0.0399739451098368
"15033","FAM187B",0.0399626569424633
"15034","SLC25A37",0.0399379504581112
"15035","CENPBD1",0.0399250992823001
"15036","RELA",0.0399141571304322
"15037","NKAIN1",0.0399080901973307
"15038","CATSPER2",0.0398950937922791
"15039","APOA2",0.0398947226505964
"15040","HMGCL",0.0398650855648665
"15041","PJA2",0.0398516346836412
"15042","MT3",0.0398268147276893
"15043","BAG3",0.0398256438950544
"15044","ANXA9",0.0398077703852182
"15045","hsa-mir-4521",0.0398043163960968
"15046","CTNNA1",0.0398023207786302
"15047","hsa-let-7f-1",0.0397986552931039
"15048","RIT2",0.0397981747453121
"15049","EIF4E3",0.0397601097321782
"15050","C6orf15",0.0397583198394284
"15051","TRIP10",0.0397580311312145
"15052","EXOSC6",0.0397529864318637
"15053","PSMF1",0.0397528397658643
"15054","SLC16A14",0.0397407865957084
"15055","FOLR3",0.0397384355472209
"15056","FBN1",0.0397259698852331
"15057","OR13C4",0.0397247772460062
"15058","ZNF784",0.0397231096314963
"15059","DCAF7",0.0397219579704734
"15060","hsa-mir-7704",0.0397162327769958
"15061","RNF13",0.039699735685913
"15062","LUC7L3",0.0396938337696073
"15063","BFAR",0.0396906748264077
"15064","CARD11",0.0396872676097092
"15065","SIN3A",0.0396783458787288
"15066","SMAD5",0.0396531612732836
"15067","WFDC9",0.0396417331414949
"15068","RAD18",0.039629056008072
"15069","SLC6A13",0.0396238534143595
"15070","CROT",0.0395840496920948
"15071","CTR9",0.0395359190040355
"15072","RPL8",0.0395277743932032
"15073","OAZ2",0.0395069507888151
"15074","UXT",0.0395053805680811
"15075","GATSL3",0.0395049213829481
"15076","MAML1",0.0394999466502779
"15077","hsa-mir-6782",0.0394955235158053
"15078","ITLN1",0.039482376672468
"15079","PTPRH",0.0394806902140038
"15080","NOL11",0.0394800008123473
"15081","FHL5",0.0394755589158081
"15082","PSG1",0.0394674035397639
"15083","MED31",0.0394518260530768
"15084","SYNJ2BP",0.0394227170729538
"15085","GBP5",0.0394182491265952
"15086","hsa-mir-92a-1",0.0394107463027858
"15087","STMN4",0.0394058926033497
"15088","NXPH3",0.0394051375015348
"15089","PDCL2",0.0394038270356728
"15090","FOXK2",0.0393995026763487
"15091","HIST1H3H",0.0393986549627235
"15092","AGPAT1",0.0393956121579914
"15093","SLX4",0.0393887339773876
"15094","hsa-mir-561",0.0393791172845278
"15095","GIPC2",0.0393750235977638
"15096","ACOT4",0.0393719710582174
"15097","CCDC169",0.0393664959421186
"15098","GOT1",0.0393631855964863
"15099","BLOC1S3",0.0393617998029741
"15100","C16orf58",0.0393587904495813
"15101","OR6P1",0.03935810420223
"15102","DYM",0.03935111492394
"15103","XRCC6BP1",0.039344843686561
"15104","CCNC",0.0393410374057204
"15105","TMEM132E",0.0393380906196091
"15106","POM121C",0.0393304358190673
"15107","OR5K3",0.0393214685514386
"15108","ZNF7",0.0393173083979497
"15109","CPT1A",0.0393082967815364
"15110","SEMA4A",0.0393034108184389
"15111","SSR3",0.0392980627033028
"15112","GPR182",0.0392978541686801
"15113","RANGRF",0.0392923888821111
"15114","RNF115",0.0392918282087965
"15115","SLC45A4",0.0392917628241619
"15116","SLC41A3",0.0392681975956614
"15117","CORO1B",0.0392392054531545
"15118","TRIM26",0.0392373577721368
"15119","USP2",0.0392311664386123
"15120","MOCS1",0.0391911628296681
"15121","THAP7",0.0391895610044699
"15122","UXS1",0.0391861344181856
"15123","ZNF671",0.0391628940418976
"15124","SPATA9",0.0391623684590921
"15125","C18orf25",0.0391616792938024
"15126","PDE1C",0.0391562685197553
"15127","TRMT61B",0.0391483504680533
"15128","HPRT1",0.0391457858856445
"15129","ALAS1",0.039139133835282
"15130","hsa-mir-3122",0.039131189779674
"15131","MIA2",0.0391289279011929
"15132","LILRA1",0.0391207794894621
"15133","PLEKHG2",0.0390968978833241
"15134","ARHGAP22",0.0390674899913772
"15135","RAB7A",0.0390489009088548
"15136","IMP4",0.0390286157655256
"15137","TREML1",0.0390190283580667
"15138","CCL4",0.039010504739114
"15139","PSD4",0.0390086932405156
"15140","CD5",0.0390031943393617
"15141","AARS",0.0389840180216095
"15142","hsa-mir-3157",0.0389839121554633
"15143","MED29",0.0389781045653664
"15144","BTAF1",0.0389779067476243
"15145","hsa-mir-6080",0.0389588097171399
"15146","SGK196",0.0389425181680671
"15147","ZNF786",0.0389367534351101
"15148","FGF22",0.0389311546837266
"15149","SEPT8",0.0389213942936423
"15150","OR7G1",0.0389161724944078
"15151","ZHX2",0.038915481760168
"15152","TTC36",0.0389011098104719
"15153","hsa-mir-4294",0.0388998256052511
"15154","GOLGB1",0.0388937073921352
"15155","DLG2",0.0388913985935324
"15156","ODAM",0.0388873190207951
"15157","CLEC14A",0.0388603553417651
"15158","EIF5A",0.0388513180614995
"15159","F10",0.0388237963312977
"15160","PLA2G15",0.0388075295572513
"15161","hsa-mir-6830",0.0388005060938999
"15162","SLC2A10",0.0387994089054722
"15163","FAM69A",0.0387888749160065
"15164","KCNQ5",0.0387433474611022
"15165","YAF2",0.0387060483679297
"15166","AMELX",0.0386969087421056
"15167","NXNL1",0.0386875794077825
"15168","LOR",0.0386765370942437
"15169","PAPLN",0.0386611049274149
"15170","PRDM9",0.0386571835632209
"15171","DHRS11",0.0386461255021771
"15172","MRPL43",0.0386341849957726
"15173","hsa-mir-4306",0.0386334367240897
"15174","PSTK",0.0386304742753598
"15175","hsa-mir-6728",0.0386221693409942
"15176","YPEL2",0.0385908284592825
"15177","TADA1",0.0385798083046155
"15178","KLK2",0.0385786579882401
"15179","hsa-mir-3684",0.0385708447865507
"15180","CCNB3",0.0385665334775639
"15181","DYNAP",0.038563677065454
"15182","ASPH",0.0385592508030073
"15183","IKBKAP",0.0385592508030072
"15184","ZNF658",0.0385463054615828
"15185","SWSAP1",0.0385424291953408
"15186","SOD1",0.0385282488967365
"15187","SLC5A4",0.0385267864169888
"15188","FAM73B",0.0385253572602185
"15189","TIMM10B",0.0385157838927446
"15190","PAX8",0.0384998423755706
"15191","MSANTD1",0.038488280342411
"15192","RELB",0.0384844680428295
"15193","TCOF1",0.038458633229363
"15194","CLDN8",0.0384441956294815
"15195","SORBS2",0.0384280335724279
"15196","ALOX15B",0.0384223224766429
"15197","ING5",0.0384114884056793
"15198","ADAMTS9",0.0383948821514621
"15199","GID8",0.038367610432216
"15200","RPL35",0.0383664736122496
"15201","CLCNKB",0.0383631788557326
"15202","CNBP",0.0383556353985783
"15203","TCF4",0.0383412151651416
"15204","PDCL3",0.0383410695250197
"15205","CACTIN",0.0383217875057267
"15206","hsa-mir-518a-1",0.0383022439111109
"15207","hsa-mir-1265",0.0382799198614264
"15208","NAGS",0.0382753985845235
"15209","PYCRL",0.0382661381009867
"15210","ZBTB16",0.0382270095061282
"15211","CDC42BPA",0.0382220000295648
"15212","IRF2BP1",0.0382115038799797
"15213","PAAF1",0.0381899954750127
"15214","GOLGA6B",0.0381841342395398
"15215","KRTAP1-4",0.0381677118089656
"15216","NKX2-2",0.0381598602935743
"15217","SPATA31A4",0.038141176872682
"15218","MIEN1",0.0381328030807222
"15219","IFT74",0.0381304655096295
"15220","ZNF410",0.0381165334789728
"15221","PYY",0.0381151546895195
"15222","C11orf35",0.0381137473538179
"15223","PCM1",0.0381108874215769
"15224","MFHAS1",0.0381108235656437
"15225","C18orf63",0.0381062237639799
"15226","DPP8",0.0380801852808156
"15227","NEU4",0.0380748870128187
"15228","AQP9",0.03807429899976
"15229","ABCC10",0.0380709202858866
"15230","SLC38A5",0.0380586885411207
"15231","CYP4V2",0.0380322439381423
"15232","DRD4",0.0380130618720224
"15233","ZNF620",0.0379876836593795
"15234","IL24",0.0379614434818287
"15235","hsa-mir-4269",0.0379564189759933
"15236","CST7",0.0379468242436918
"15237","DHDDS",0.0379287805930529
"15238","TRIM62",0.0379140154593616
"15239","RNF26",0.0379032207804597
"15240","EXPH5",0.0378900991540928
"15241","NPFF",0.0378862021188425
"15242","MARCH9",0.037871117061235
"15243","FKBP4",0.037869781008924
"15244","ZSCAN29",0.0378671252384508
"15245","NPIPL3",0.0378639687433445
"15246","CTSF",0.0378559644054791
"15247","SYT13",0.0378538636813094
"15248","PRODH",0.0378443877519893
"15249","ARSG",0.0378269301207939
"15250","DLL4",0.0378174121704119
"15251","TJP2",0.0378144549141931
"15252","YY1AP1",0.0378036856658715
"15253","hsa-mir-6837",0.0377733257210595
"15254","PNPLA3",0.0377548952340169
"15255","ARHGAP36",0.0377489881597801
"15256","COG6",0.0377392965285926
"15257","MRPS16",0.0377193526375099
"15258","HRNR",0.0377180782835743
"15259","MMP1",0.0377160483147489
"15260","NHSL1",0.0377117039017472
"15261","TMEM207",0.037710796047197
"15262","hsa-mir-3190",0.0377021828978897
"15263","CD226",0.0376862174238252
"15264","KARS",0.0376622067443131
"15265","SLAIN2",0.0376601171069722
"15266","CNOT8",0.0376554887781581
"15267","ZNF880",0.0376536018224516
"15268","ACSF2",0.0376314860045872
"15269","PSAPL1",0.0376304385236867
"15270","LMNA",0.0376239531787929
"15271","CTRB1",0.0376215646801676
"15272","TGM5",0.0376014752893284
"15273","TNFSF15",0.0375998801887447
"15274","COLEC12",0.0375977553384759
"15275","LECT1",0.0375977390881367
"15276","FIGNL2",0.0375929688797717
"15277","SGCA",0.037577222603745
"15278","MRPS27",0.0375665421771495
"15279","EML3",0.0375650426743183
"15280","TPM3",0.0375599610107024
"15281","PCDHGA2",0.0375527014967168
"15282","MCM6",0.0375375954398507
"15283","DAD1",0.0375306940958643
"15284","PDE8A",0.0375180016558745
"15285","B3GNT9",0.0374990329491719
"15286","TWIST1",0.0374808072028404
"15287","ZNF449",0.0374676419153837
"15288","DRGX",0.0374562067987852
"15289","hsa-mir-885",0.0374309545437149
"15290","DSG4",0.0374195223097802
"15291","FAM3D",0.0374188100019375
"15292","ZBTB34",0.0374165180276989
"15293","USP48",0.037396751060953
"15294","TCIRG1",0.0373902451866963
"15295","NUCB2",0.0373727057332373
"15296","KRTAP10-1",0.0373520666481695
"15297","ALG13",0.0373477988426505
"15298","GSTA3",0.0373431095961084
"15299","GTF2H5",0.0373395346240476
"15300","C17orf59",0.0373181919826883
"15301","GPRASP2",0.0372943169342174
"15302","DZIP1L",0.0372920401931209
"15303","ESAM",0.0372856429464454
"15304","ACER3",0.0372609655613947
"15305","ITIH1",0.0372571185319002
"15306","CCDC85C",0.0372498653874866
"15307","CELA2A",0.0372460599500006
"15308","SUPT16H",0.0372173512943354
"15309","DEFB126",0.0372160823569936
"15310","MAGEA10",0.0372153473952241
"15311","HIST1H4A",0.0372018168109051
"15312","EPHX2",0.0372004480994656
"15313","BLOC1S1",0.0371911530578035
"15314","MANF",0.0371906107853558
"15315","FBXL17",0.0371784473615451
"15316","SEC24D",0.0371737603453053
"15317","ABCG8",0.0371656644845349
"15318","SNAPC1",0.0371586764699035
"15319","THBD",0.0371555436970552
"15320","SDK2",0.0371489664361217
"15321","ASXL3",0.0371279969541164
"15322","TMEM130",0.037120152595876
"15323","hsa-let-7i",0.0371138600438553
"15324","SSX4",0.0370946528297698
"15325","C11orf1",0.0370938888689984
"15326","SMOC1",0.0370818257225655
"15327","KLF17",0.037074352711954
"15328","SLCO1B3",0.0370702055450084
"15329","UGCG",0.0370646129284105
"15330","CA12",0.0370585247573356
"15331","OR51L1",0.0370527512304822
"15332","RNMT",0.0370360223021051
"15333","TVP23B",0.0370307691475204
"15334","TAF2",0.0370231451145708
"15335","REXO1L1",0.0369938475900977
"15336","CD8A",0.0369924122792039
"15337","CSTL1",0.0369881046590862
"15338","TARP",0.0369871189408674
"15339","TMEM151B",0.0369724161663231
"15340","ERBB2",0.0369593917754051
"15341","TNFAIP6",0.0369514592513975
"15342","PSMA5",0.0369508815664996
"15343","SOCS2",0.036947498592628
"15344","PRLR",0.036928051776216
"15345","MAD1L1",0.0369192291749573
"15346","PDE4A",0.0369183023617669
"15347","OTOP1",0.0369082191225129
"15348","SLC12A4",0.0368702103353064
"15349","SLC25A31",0.0368676516545766
"15350","hsa-mir-8068",0.0368279171014402
"15351","DUOX2",0.0368178806786448
"15352","ZNF716",0.0367984091503526
"15353","LRP11",0.0367559366465375
"15354","ANKRD37",0.0367456990447122
"15355","BECN1",0.0367450457929206
"15356","RRS1",0.0367319029975336
"15357","ITPKB",0.0367294637866151
"15358","SMC1A",0.036726737983067
"15359","ZWINT",0.0367130268730727
"15360","ELTD1",0.0367103614156422
"15361","DNAJB3",0.036703630755256
"15362","MN1",0.0366889945849825
"15363","SLITRK2",0.0366842392356198
"15364","CFHR3",0.0366841025643537
"15365","PRAMEF16",0.0366719203205205
"15366","NKIRAS1",0.0366598305914227
"15367","RAB32",0.0366581973031357
"15368","GRAP",0.0366514140869301
"15369","RTCA",0.0366272509263906
"15370","UNC13C",0.0366134795488075
"15371","VWA9",0.0365928081935884
"15372","SH3TC2",0.036573270007561
"15373","SERPINF1",0.0365239810584334
"15374","hsa-mir-379",0.0365205455198122
"15375","TCTN2",0.0365164128678999
"15376","RRAD",0.0365109096168247
"15377","ZC3H7B",0.0364779934676256
"15378","BST1",0.0364719447520074
"15379","MKKS",0.0364622572584764
"15380","CACNA1G",0.0364578651176194
"15381","FLOT2",0.036455510981023
"15382","PLCD3",0.0364502777645115
"15383","LHFP",0.0364494821648202
"15384","RECQL5",0.0364434770176819
"15385","SLC39A3",0.0364434355025346
"15386","DAND5",0.0364392754586412
"15387","C7orf73",0.0364104624123334
"15388","ABCA7",0.0364065215732889
"15389","FAXDC2",0.036404644626838
"15390","PFKFB1",0.0363897233350279
"15391","hsa-mir-4513",0.0363859796199615
"15392","UGT2B17",0.0363737762966228
"15393","RFFL",0.0363717053372061
"15394","C5orf60",0.0363657397031481
"15395","CCK",0.0363576433250896
"15396","AASDHPPT",0.0363574685402226
"15397","FRMD4B",0.0363265930097897
"15398","ALPP",0.0363157227801194
"15399","KIAA1429",0.0363077982496341
"15400","ERO1LB",0.0362821458550948
"15401","FITM2",0.0362798972166629
"15402","LAD1",0.0362714575158297
"15403","HEXB",0.0362703850314207
"15404","ARFGAP2",0.0362269204890775
"15405","IGSF11",0.0362233614225483
"15406","PCLO",0.0362200044827141
"15407","SMIM20",0.0362089726588242
"15408","hsa-mir-1471",0.0361917710367793
"15409","ZBP1",0.0361748619058364
"15410","GRM2",0.0361713109348524
"15411","GPR143",0.0361706702254645
"15412","hsa-mir-4804",0.0361238907877645
"15413","hsa-mir-10a",0.0360764788987848
"15414","ATP5G2",0.0360736302956961
"15415","ZNF215",0.036070343514333
"15416","PTCHD1",0.0360681821427501
"15417","PAM",0.0360656377341163
"15418","LILRB5",0.0360596664439159
"15419","hsa-mir-4516",0.0360528995008118
"15420","AGFG1",0.0360464024193604
"15421","MGME1",0.0360307655690433
"15422","TPST1",0.0360205287717427
"15423","SLC5A11",0.036018754758848
"15424","ZC3H3",0.0360048962063751
"15425","hsa-mir-4696",0.0360012114293
"15426","hsa-mir-4685",0.0359914218520767
"15427","C9orf37",0.0359812111366644
"15428","IL13RA2",0.0359752522577793
"15429","MCAT",0.0359667038114446
"15430","POLR3G",0.0359656737810159
"15431","PCCB",0.0359588882930087
"15432","SBK1",0.0359553488072997
"15433","PPIB",0.0359462411656111
"15434","PRB1",0.0359401669313891
"15435","GTF3C6",0.0359381145171241
"15436","FUCA1",0.0359334719710227
"15437","FBXO47",0.0359295386401784
"15438","HAT1",0.0359213941660821
"15439","ASAP1",0.0359209068006152
"15440","FSHR",0.0359168077960694
"15441","RNASEH1",0.0359019603282605
"15442","ANGPTL7",0.0358832749239758
"15443","ZNHIT2",0.0358528359382797
"15444","FAM129C",0.0358123027558064
"15445","ISM2",0.035792813872663
"15446","UPF1",0.0357917053920984
"15447","COMMD2",0.0357909980235077
"15448","MYO7A",0.0357895861778755
"15449","STARD6",0.0357863212200148
"15450","RLF",0.0357675268306729
"15451","CCDC159",0.0357579080107126
"15452","MED6",0.0357549416536976
"15453","A4GNT",0.0357537362812535
"15454","SCGB3A1",0.0357360204553601
"15455","FAM135A",0.0357256044294004
"15456","FAM71F1",0.0357056665599794
"15457","CREBBP",0.0356902311211322
"15458","HDHD3",0.0356762299343356
"15459","DCST1",0.0356755023466149
"15460","DESI1",0.0356609061086623
"15461","CUL5",0.0356486860506406
"15462","TRIM16",0.0356276813870371
"15463","TAS2R7",0.0356254366266042
"15464","FBXO40",0.0356087453534992
"15465","FEZ2",0.0356061123254642
"15466","NUDT10",0.0355950666490111
"15467","IFT46",0.0355938173417676
"15468","FAM8A1",0.0355796900159297
"15469","ZC3H14",0.0355696352311611
"15470","KPNA2",0.0355648704430027
"15471","hsa-mir-129-2",0.0355495513445431
"15472","FAM13C",0.0355393723684587
"15473","SLC27A5",0.0355309914117704
"15474","ZSWIM8",0.0355250725407823
"15475","NR3C2",0.0354747030303379
"15476","SCRG1",0.0354708695705672
"15477","MRTO4",0.0354599492190867
"15478","QRFP",0.0354277227591306
"15479","hsa-mir-2861",0.0354001919902645
"15480","SORD",0.0353693030958441
"15481","HIST1H3I",0.0353657847940049
"15482","C12orf39",0.0353620030358631
"15483","FAM92A1",0.0353599740401809
"15484","CELF3",0.035333083832254
"15485","BOP1",0.035315811424492
"15486","RAD52",0.0353149331600072
"15487","C1QA",0.0353143205576161
"15488","EXTL3",0.035313643917513
"15489","KLF9",0.0353094572368969
"15490","PTP4A2",0.035301527711894
"15491","GIT1",0.0352942740151405
"15492","C1orf109",0.0352928794098936
"15493","KDM6A",0.0352739584557653
"15494","IZUMO1",0.0352579325043061
"15495","TSNARE1",0.0352514776623263
"15496","COA6",0.0352476439824959
"15497","CPA2",0.0352293336429875
"15498","STAT4",0.0352251317479802
"15499","JAK1",0.0352227702955713
"15500","LOC100144595",0.0352184104830454
"15501","MBL2",0.0352171584238753
"15502","hsa-mir-618",0.0352159478579053
"15503","ARHGEF40",0.035206168139805
"15504","ERAL1",0.0351947749206393
"15505","TMX4",0.0351912259709719
"15506","KIAA1432",0.0351863834194482
"15507","ERO1L",0.0351775132074523
"15508","GPALPP1",0.0351489625129841
"15509","GALC",0.0351463705030641
"15510","DES",0.0351292200372379
"15511","SYP",0.0351248075614615
"15512","hsa-mir-7160",0.0351127212658681
"15513","DYX1C1",0.0351126549209477
"15514","KCNK1",0.0351109454650892
"15515","HOXB7",0.0351072700159238
"15516","CSN2",0.035106436482603
"15517","CIC",0.035102757744569
"15518","POU2F2",0.0350854298070365
"15519","RHCG",0.0350705476412217
"15520","RAMP1",0.0350700624330496
"15521","SLAMF6",0.0350481012367896
"15522","ABCB7",0.0350208618726586
"15523","hsa-mir-6721",0.0350124873120442
"15524","OS9",0.0349940924568808
"15525","RWDD1",0.0349916955559873
"15526","HIST1H2BG",0.0349742778631132
"15527","PTGER3",0.0349616829810301
"15528","BZRAP1",0.0349046853115514
"15529","hsa-mir-4540",0.0349037129758374
"15530","RHBDF2",0.0349032337060974
"15531","CUX1",0.0348917380642297
"15532","OR2M2",0.0348751697078738
"15533","SPOP",0.0348743364740941
"15534","BANF1",0.0348671272263595
"15535","SPIC",0.0348326540027168
"15536","ZADH2",0.0348182545463292
"15537","ABCB5",0.034814682738015
"15538","VIMP",0.0348101069617745
"15539","KLK4",0.0348000840013362
"15540","RRAS2",0.0347985337493806
"15541","OOEP",0.0347885486656669
"15542","YME1L1",0.0347584103667109
"15543","KLC2",0.0347505209159128
"15544","FOXQ1",0.0347251268982464
"15545","hsa-mir-1301",0.0347226663354187
"15546","DPRX",0.0347066845424629
"15547","KAT5",0.0346778525801685
"15548","KRTAP10-10",0.0346692105027458
"15549","AFG3L2",0.0346656133298899
"15550","LRP2BP",0.0346529919241845
"15551","NIPA2",0.0346467650732618
"15552","C10orf107",0.0346431178791436
"15553","SPATA5",0.0346181650724016
"15554","DCLRE1B",0.0346151818662578
"15555","SLC25A19",0.0346094468592437
"15556","RNF114",0.0345974627714681
"15557","BAG4",0.0345901472767278
"15558","CYP4A22",0.0345865027678638
"15559","APOB",0.034580233828931
"15560","FAM177B",0.0345766336252765
"15561","MARK4",0.0345442370869387
"15562","SIM1",0.0345106168405874
"15563","S100A2",0.0345005427902017
"15564","SHOX2",0.0344959648349054
"15565","MYBPHL",0.0344904785573006
"15566","UPK1B",0.0344859836064223
"15567","hsa-mir-4718",0.0344838470788472
"15568","TRIM73",0.0344733300408061
"15569","CLCA4",0.0344727008217784
"15570","CASKIN1",0.0344572241500437
"15571","TMEM27",0.0344565412120298
"15572","FAM13B",0.0344539711933767
"15573","hsa-mir-301b",0.0344415202245664
"15574","SASS6",0.0344277969141001
"15575","hsa-mir-5588",0.034422260331491
"15576","OR8A1",0.0343872662898949
"15577","UGT2B10",0.0343684437137013
"15578","ZNF585B",0.03435136987176
"15579","TLDC1",0.0343496313475065
"15580","MFF",0.0343482150768625
"15581","hsa-mir-6850",0.0343321029772902
"15582","C9orf163",0.0343315553602394
"15583","THEMIS",0.0343289586194573
"15584","CD83",0.0343225713192217
"15585","GSG2",0.0343207617843481
"15586","VPS4B",0.0343185592561007
"15587","ARR3",0.0343163222951701
"15588","COX4I2",0.0342991630938967
"15589","SAP30L",0.0342906054906312
"15590","HSCB",0.0342736663853718
"15591","TNFRSF21",0.0342695967117957
"15592","TSFM",0.0342667900692578
"15593","hsa-mir-4328",0.0342601813452873
"15594","C19orf57",0.0342448091570248
"15595","TMED7",0.0342175564401912
"15596","HECW2",0.0342070754761806
"15597","AGBL3",0.0342059943086995
"15598","OSR1",0.0341868209169894
"15599","ARHGAP31",0.0341864225527348
"15600","hsa-mir-1302-10",0.0341810072627501
"15601","VEGFC",0.0341719856495604
"15602","SEMA4B",0.034160232057024
"15603","REEP4",0.0341511442086477
"15604","TMEM14B",0.0341410033151627
"15605","ZNF653",0.0341340657655285
"15606","TRIM23",0.0341247284958858
"15607","SOHLH2",0.0341155307349184
"15608","MCPH1",0.0341136135311602
"15609","SEC24C",0.0341134158287819
"15610","TSEN54",0.0341082484486716
"15611","SFXN2",0.0340991695466349
"15612","PHLPP2",0.0340909388826782
"15613","NDST1",0.0340890157873407
"15614","GATC",0.0340824652718699
"15615","CLDN16",0.0340600365088818
"15616","DENND5A",0.0340571003780988
"15617","CRLS1",0.0340562872602004
"15618","KCNK12",0.0340470423388687
"15619","ANKRD34C",0.034029703724549
"15620","DCAF5",0.0340294205125406
"15621","CBLC",0.0340185364040041
"15622","PRDM2",0.0340124617486192
"15623","AKTIP",0.0340051568421337
"15624","EIF5",0.0340047516217012
"15625","CIDEC",0.0340005038498297
"15626","CIAO1",0.0339955279080551
"15627","hsa-mir-3669",0.0339955137324145
"15628","GALNS",0.0339847484011431
"15629","SLC39A2",0.0339770870726131
"15630","GLUD1",0.0339738763472354
"15631","SYNE4",0.0339669258557129
"15632","TACO1",0.0339374513522086
"15633","TOR2A",0.0339091440610729
"15634","ZDBF2",0.0338970358918958
"15635","ZNF559",0.0338967476175708
"15636","CCNI",0.0338870518266257
"15637","GPR37L1",0.0338863924429819
"15638","hsa-mir-4664",0.033873546658706
"15639","ASNA1",0.0338376305114602
"15640","FAM102B",0.0338371930147033
"15641","MAP1S",0.0338277925203984
"15642","TPR",0.0338273650242968
"15643","hsa-mir-141",0.0338094554105411
"15644","MAP4K3",0.0338070555543996
"15645","CASP4",0.0337995932820108
"15646","FAM98C",0.0337863105709844
"15647","DENND2C",0.0337789037135044
"15648","ZNF561",0.0337717893560486
"15649","MAP9",0.0337699507471023
"15650","COBL",0.0337672989107234
"15651","IPCEF1",0.0337537092066055
"15652","VSTM4",0.0337280568814196
"15653","SH3YL1",0.0337138063587958
"15654","CASP7",0.033708404831472
"15655","VN1R1",0.0336825666913967
"15656","HLA-DQA1",0.0336686793435282
"15657","TSSC1",0.0336587905345463
"15658","ZNF214",0.0336554335031142
"15659","PIAS1",0.0336403367232702
"15660","hsa-mir-202",0.0336340858201885
"15661","SDSL",0.033623834250362
"15662","PPP1R10",0.0336018817901042
"15663","YEATS2",0.0335935963286817
"15664","ITGA3",0.0335723330635465
"15665","RAD54L",0.0335715931555438
"15666","TUBE1",0.0335670386217485
"15667","TXNDC11",0.0335627044972921
"15668","SNUPN",0.0335284622811206
"15669","RRM2B",0.0335121360525907
"15670","TLR3",0.0335048065929272
"15671","ZNF860",0.0335037045866131
"15672","hsa-mir-646",0.0334949439353101
"15673","hsa-mir-320c-1",0.0334897145212604
"15674","DHX33",0.0334727113353765
"15675","hsa-mir-4686",0.0334726642786082
"15676","FAIM2",0.0334619125418451
"15677","ARGLU1",0.033455457970127
"15678","RHNO1",0.0334392057137844
"15679","ZNF358",0.0334390943427133
"15680","NUP133",0.0334374917316989
"15681","NPM2",0.0333971180396777
"15682","CXCR1",0.0333932091689625
"15683","ZBTB8A",0.0333727079547586
"15684","XG",0.0333599640218308
"15685","LOC100131094",0.0333384546680533
"15686","ADAMTS16",0.0333324604335228
"15687","hsa-mir-5690",0.0333254216547933
"15688","PIK3CB",0.0333082924264357
"15689","OR52H1",0.0333054111570401
"15690","RPE",0.0333009348975845
"15691","TIMM9",0.0333002222273508
"15692","GLT1D1",0.0332995829256643
"15693","SRSF1",0.0332835658008459
"15694","TEN1",0.0332413636069528
"15695","KLHDC8A",0.033205689941329
"15696","ZNF229",0.0331939899390216
"15697","ROR2",0.0331872512265899
"15698","ACTN1",0.033179997295921
"15699","ISM1",0.0331685028796382
"15700","ESYT1",0.0331682155133564
"15701","CPLX1",0.0331661310594382
"15702","KPNA1",0.0331478861291375
"15703","PBOV1",0.0331237578575932
"15704","WDPCP",0.0331047638175566
"15705","hsa-mir-8069",0.0331008390792194
"15706","LZTS2",0.0330787334410071
"15707","TBX20",0.0330758262444834
"15708","STRN4",0.0330531330018455
"15709","SLC4A10",0.0330517844987218
"15710","RGS21",0.0330496888651683
"15711","SPDL1",0.0330433036400692
"15712","IFNA17",0.0330398195171646
"15713","hsa-mir-6081",0.0330361138479742
"15714","EEF2",0.0330333992577513
"15715","NHLH2",0.0330296185044449
"15716","FGD4",0.03302421334006
"15717","RARRES3",0.0330194078700762
"15718","NUFIP2",0.0330145266718786
"15719","hsa-mir-6884",0.0329885501846278
"15720","SLC30A4",0.0329610746047585
"15721","HSPA1B",0.0329605347259605
"15722","RAB3IP",0.0329550496195879
"15723","AGR3",0.0329458722892891
"15724","hsa-mir-3151",0.0329278067322426
"15725","KLRK1",0.0329185399890555
"15726","GRIK3",0.0329099673400743
"15727","LCE6A",0.0328945829102118
"15728","KDELR1",0.0328921246915388
"15729","hsa-mir-891b",0.0328839600209368
"15730","hsa-mir-375",0.0328800510747855
"15731","IFNAR1",0.0328709962450638
"15732","IGFL3",0.0328654757035523
"15733","RPN1",0.0328644734145767
"15734","TBPL2",0.0328629526840869
"15735","MZF1",0.0328565777393491
"15736","OLFML3",0.0328386158303743
"15737","UHRF2",0.0328033008327875
"15738","MNAT1",0.0327876915452975
"15739","INSR",0.0327868271521493
"15740","OR4S2",0.0327753631825563
"15741","hsa-mir-4326",0.032775363182556
"15742","NARS2",0.0327739014320219
"15743","C11orf16",0.0327703201173185
"15744","CSTA",0.0327624004108663
"15745","SLC19A3",0.0327490115622261
"15746","TIMP2",0.0327201255085877
"15747","ZNF493",0.0327155728775762
